Distance,Hop,RTT,PLR
1km,6,2783,0.0
1km,6,4950.523618090452,0.1875
1km,6,2875,0.0
1km,6,2965,0.0
1km,6,4815.682412060301,0.13333333333333333
1km,6,2703,0.0
1km,6,4365.682412060301,0.13333333333333333
1km,6,3707.8412060301507,0.07142857142857142
1km,6,4604.682412060301,0.13333333333333333
1km,6,3558.8412060301507,0.07142857142857142
1km,6,4724.682412060301,0.13333333333333333
1km,6,4475.682412060301,0.13333333333333333
1km,6,2857,0.0
1km,6,4183.682412060301,0.13333333333333333
1km,6,5269.523618090452,0.1875
1km,6,2858,0.0
1km,6,2976,0.0
1km,6,3486.8412060301507,0.07142857142857142
1km,6,5874.364824120603,0.1875
1km,6,5509.523618090452,0.1875
1km,6,4055.8412060301507,0.07142857142857142
1km,6,5387.523618090452,0.1875
1km,6,4683.682412060301,0.13333333333333333
1km,6,3835.8412060301507,0.07142857142857142
1km,6,4579.682412060301,0.13333333333333333
1km,6,6312.364824120603,0.1875
1km,6,2881,0.0
1km,6,5506.523618090452,0.1875
1km,6,2986,0.0
1km,6,2914,0.0
1km,6,2933,0.0
1km,6,3456.8412060301507,0.07142857142857142
1km,6,3865.8412060301507,0.07142857142857142
1km,6,6987.206030150754,0.2777777777777778
1km,6,4509.682412060301,0.13333333333333333
1km,6,3493.8412060301507,0.07142857142857142
1km,6,2854,0.0
1km,6,6165.364824120603,0.23529411764705882
1km,6,4627.682412060301,0.13333333333333333
1km,6,7387.047236180904,0.2777777777777778
1km,6,3693.8412060301507,0.07142857142857142
1km,6,2998,0.0
1km,6,3421.8412060301507,0.07142857142857142
1km,6,5002.523618090452,0.1875
1km,6,7430.047236180904,0.1875
1km,6,2837,0.0
1km,6,4338.682412060301,0.13333333333333333
1km,6,5344.523618090452,0.1875
1km,6,4320.682412060301,0.13333333333333333
1km,6,6854.206030150754,0.23529411764705882
1km,6,3810.8412060301507,0.07142857142857142
1km,6,5532.523618090452,0.1875
1km,6,7509.206030150754,0.23529411764705882
1km,6,3876.8412060301507,0.07142857142857142
1km,6,2860,0.0
1km,6,5226.523618090452,0.1875
1km,6,3920.8412060301507,0.07142857142857142
1km,6,4649.682412060301,0.13333333333333333
1km,6,3735.8412060301507,0.07142857142857142
1km,6,2993,0.0
1km,6,2862,0.0
1km,6,4658.682412060301,0.13333333333333333
1km,6,2997,0.0
1km,6,2952,0.0
1km,6,3761.8412060301507,0.07142857142857142
1km,6,3789.8412060301507,0.07142857142857142
1km,6,3711.8412060301507,0.07142857142857142
1km,6,2791,0.0
1km,6,4613.682412060301,0.13333333333333333
1km,6,2716,0.0
1km,6,2892,0.0
1km,6,4557.682412060301,0.13333333333333333
1km,6,2980,0.0
1km,6,3701.8412060301507,0.07142857142857142
1km,6,4736.682412060301,0.13333333333333333
1km,6,5334.523618090452,0.1875
1km,6,2923,0.0
1km,6,4453.682412060301,0.13333333333333333
1km,6,3857.8412060301507,0.07142857142857142
1km,6,2839,0.0
1km,6,2941,0.0
1km,6,3723.8412060301507,0.07142857142857142
1km,6,4419.682412060301,0.13333333333333333
1km,6,2881,0.0
1km,6,3434.8412060301507,0.07142857142857142
1km,6,6383.364824120603,0.23529411764705882
1km,6,2816,0.0
1km,6,6369.206030150754,0.2777777777777778
1km,6,5277.523618090452,0.1875
1km,6,2967,0.0
1km,6,6779.206030150754,0.23529411764705882
1km,6,3747.8412060301507,0.07142857142857142
1km,6,3815.8412060301507,0.07142857142857142
1km,6,3822.8412060301507,0.07142857142857142
1km,6,2907,0.0
1km,6,2902,0.0
1km,6,3655.8412060301507,0.07142857142857142
1km,6,2926,0.0
1km,6,4198.841206030151,0.07142857142857142
1km,6,3973.8412060301507,0.07142857142857142
1km,6,3829.8412060301507,0.07142857142857142
1km,6,2905,0.0
1km,6,4033.6824120603014,0.13333333333333333
1km,6,3019,0.0
1km,6,2764,0.0
1km,6,3829.8412060301507,0.07142857142857142
1km,6,2855,0.0
1km,6,4657.682412060301,0.13333333333333333
1km,6,4671.682412060301,0.13333333333333333
1km,6,2869,0.0
1km,6,3638.8412060301507,0.07142857142857142
1km,6,2968,0.0
1km,6,2917,0.0
1km,6,3650.8412060301507,0.07142857142857142
1km,6,5971.364824120603,0.23529411764705882
1km,6,2962,0.0
1km,6,5691.523618090452,0.1875
1km,6,3939.8412060301507,0.07142857142857142
1km,6,3467.8412060301507,0.07142857142857142
1km,6,5927.364824120603,0.1875
1km,6,4486.682412060301,0.13333333333333333
1km,6,4520.682412060301,0.13333333333333333
1km,6,2931,0.0
1km,6,6613.206030150754,0.23529411764705882
1km,6,2896,0.0
1km,6,2870,0.0
1km,6,2839,0.0
1km,6,4573.682412060301,0.13333333333333333
1km,6,5426.523618090452,0.13333333333333333
1km,6,2875,0.0
1km,6,2823,0.0
1km,6,2802,0.0
1km,6,4285.682412060301,0.13333333333333333
1km,6,4310.682412060301,0.13333333333333333
1km,6,2816,0.0
1km,6,3795.8412060301507,0.07142857142857142
1km,6,2719,0.0
1km,6,3804.8412060301507,0.07142857142857142
1km,6,3742.8412060301507,0.07142857142857142
1km,6,2956,0.0
1km,6,3793.8412060301507,0.07142857142857142
1km,6,5559.523618090452,0.1875
1km,6,3780.8412060301507,0.07142857142857142
1km,6,2906,0.0
1km,6,3851.8412060301507,0.07142857142857142
1km,6,5705.523618090452,0.1875
1km,6,3815.8412060301507,0.07142857142857142
1km,6,2888,0.0
1km,6,5607.523618090452,0.1875
1km,6,2971,0.0
1km,6,4038.6824120603014,0.13333333333333333
1km,6,3605.8412060301507,0.07142857142857142
1km,6,3706.8412060301507,0.07142857142857142
1km,6,4466.682412060301,0.13333333333333333
1km,6,4651.682412060301,0.13333333333333333
1km,6,5267.523618090452,0.1875
1km,6,2825,0.0
1km,6,3697.8412060301507,0.07142857142857142
1km,6,5745.523618090452,0.1875
1km,6,3903.8412060301507,0.07142857142857142
1km,6,3686.8412060301507,0.07142857142857142
1km,6,4245.682412060301,0.13333333333333333
1km,6,5294.523618090452,0.13333333333333333
1km,6,2852,0.0
1km,6,4693.682412060301,0.13333333333333333
1km,6,4558.682412060301,0.13333333333333333
1km,6,2856,0.0
1km,6,5696.523618090452,0.1875
1km,6,4596.682412060301,0.13333333333333333
1km,6,2765,0.0
1km,6,3829.8412060301507,0.07142857142857142
1km,6,2873,0.0
1km,6,4197.682412060301,0.13333333333333333
1km,6,2923,0.0
1km,6,2814,0.0
1km,6,6133.364824120603,0.1875
1km,6,5274.523618090452,0.1875
1km,6,2976,0.0
1km,6,4383.682412060301,0.13333333333333333
1km,6,2859,0.0
1km,6,4585.682412060301,0.13333333333333333
1km,6,3447.8412060301507,0.07142857142857142
1km,6,3784.8412060301507,0.07142857142857142
1km,6,4108.841206030151,0.07142857142857142
1km,6,3686.8412060301507,0.07142857142857142
1km,6,3707.8412060301507,0.07142857142857142
1km,6,3216,0.0
1km,6,2779,0.0
1km,6,4691.682412060301,0.13333333333333333
1km,6,3745.8412060301507,0.07142857142857142
1km,6,2905,0.0
1km,6,4707.682412060301,0.13333333333333333
1km,6,5190.523618090452,0.1875
1km,6,3590.8412060301507,0.07142857142857142
1km,6,3779.8412060301507,0.07142857142857142
1km,6,4859.682412060301,0.13333333333333333
1km,6,3765.8412060301507,0.07142857142857142
1km,6,3473.8412060301507,0.07142857142857142
1km,6,3028,0.0
1km,6,5817.523618090452,0.1875
1km,6,3861.8412060301507,0.07142857142857142
1km,6,4495.682412060301,0.13333333333333333
1km,6,3674.8412060301507,0.07142857142857142
1km,6,2962,0.0
1km,6,3856.8412060301507,0.07142857142857142
1km,6,3637.8412060301507,0.07142857142857142
1km,6,2909,0.0
1km,6,4963.523618090452,0.13333333333333333
1km,6,3751.8412060301507,0.07142857142857142
1km,6,3542.8412060301507,0.07142857142857142
1km,6,2910,0.0
1km,6,3459.8412060301507,0.07142857142857142
1km,6,2761,0.0
1km,6,4259.682412060301,0.13333333333333333
1km,6,2863,0.0
1km,6,4377.682412060301,0.13333333333333333
1km,6,4626.682412060301,0.13333333333333333
1km,6,2904,0.0
1km,6,4450.682412060301,0.13333333333333333
1km,6,5317.523618090452,0.1875
1km,6,3846.8412060301507,0.07142857142857142
1km,6,4864.682412060301,0.13333333333333333
1km,6,6260.364824120603,0.1875
1km,6,6502.364824120603,0.1875
1km,6,6021.364824120603,0.1875
1km,6,3545.8412060301507,0.07142857142857142
1km,6,3696.8412060301507,0.07142857142857142
1km,6,2855,0.0
1km,6,3791.8412060301507,0.07142857142857142
1km,6,2798,0.0
1km,6,4015.8412060301507,0.07142857142857142
1km,6,6135.364824120603,0.1875
1km,6,4469.682412060301,0.13333333333333333
1km,6,5312.523618090452,0.1875
1km,6,3850.8412060301507,0.07142857142857142
1km,6,3785.8412060301507,0.07142857142857142
1km,6,2668,0.0
1km,6,6021.364824120603,0.1875
1km,6,4668.682412060301,0.13333333333333333
1km,6,2770,0.0
1km,6,3766.8412060301507,0.07142857142857142
1km,6,3747.8412060301507,0.07142857142857142
1km,6,2412,0.0
1km,6,2789,0.0
1km,6,3813.8412060301507,0.07142857142857142
1km,6,2909,0.0
1km,6,3652.8412060301507,0.07142857142857142
1km,6,5004.682412060301,0.13333333333333333
1km,6,4870.682412060301,0.13333333333333333
1km,6,2894,0.0
1km,6,5519.523618090452,0.1875
1km,6,2916,0.0
1km,6,5137.523618090452,0.13333333333333333
1km,6,5158.523618090452,0.1875
1km,6,2928,0.0
1km,6,5357.523618090452,0.1875
1km,6,6018.364824120603,0.1875
1km,6,6524.206030150754,0.2777777777777778
1km,6,2606,0.0
1km,6,2909,0.0
1km,6,4294.682412060301,0.13333333333333333
1km,6,4504.682412060301,0.13333333333333333
1km,6,2830,0.0
1km,6,3468.8412060301507,0.07142857142857142
1km,6,2878,0.0
1km,6,3674.8412060301507,0.07142857142857142
1km,6,2871,0.0
1km,6,4336.682412060301,0.13333333333333333
1km,6,3624.8412060301507,0.07142857142857142
1km,6,2894,0.0
1km,6,3733.8412060301507,0.07142857142857142
1km,6,2841,0.0
1km,6,2875,0.0
1km,6,2874,0.0
1km,6,6873.364824120603,0.23529411764705882
1km,6,5124.523618090452,0.13333333333333333
1km,6,6742.206030150754,0.23529411764705882
1km,6,3835.8412060301507,0.07142857142857142
1km,6,4449.682412060301,0.13333333333333333
1km,6,5374.523618090452,0.1875
1km,6,2987,0.0
1km,6,4638.682412060301,0.13333333333333333
1km,6,2777,0.0
1km,6,3581.8412060301507,0.07142857142857142
1km,6,2900,0.0
1km,6,2865,0.0
1km,6,3300.8412060301507,0.07142857142857142
1km,6,3723.8412060301507,0.07142857142857142
1km,6,3714.8412060301507,0.07142857142857142
1km,6,4739.682412060301,0.13333333333333333
1km,6,3758.8412060301507,0.07142857142857142
1km,6,6111.364824120603,0.23529411764705882
1km,6,8156.047236180904,0.2777777777777778
1km,6,2888,0.0
1km,6,3578.8412060301507,0.07142857142857142
1km,6,3760.8412060301507,0.07142857142857142
1km,6,4583.682412060301,0.13333333333333333
1km,6,2700,0.0
1km,6,4718.682412060301,0.13333333333333333
1km,6,3621.8412060301507,0.07142857142857142
1km,6,5474.364824120603,0.23529411764705882
1km,6,4367.682412060301,0.13333333333333333
1km,6,5180.523618090452,0.13333333333333333
1km,6,2874,0.0
1km,6,2881,0.0
1km,6,4754.682412060301,0.13333333333333333
1km,6,4591.682412060301,0.13333333333333333
1km,6,3573.8412060301507,0.07142857142857142
1km,6,2806,0.0
1km,6,4726.682412060301,0.13333333333333333
1km,6,3794.8412060301507,0.07142857142857142
1km,6,6164.364824120603,0.1875
1km,6,5400.523618090452,0.13333333333333333
1km,6,3666.8412060301507,0.07142857142857142
1km,6,5929.364824120603,0.1875
1km,6,4644.682412060301,0.13333333333333333
1km,6,2855,0.0
1km,6,2914,0.0
1km,6,3811.8412060301507,0.07142857142857142
1km,6,5256.523618090452,0.1875
1km,6,4392.682412060301,0.13333333333333333
1km,6,4529.682412060301,0.13333333333333333
1km,6,3777.8412060301507,0.07142857142857142
1km,6,3597.8412060301507,0.07142857142857142
1km,6,4609.682412060301,0.13333333333333333
1km,6,4220.682412060301,0.13333333333333333
1km,6,2866,0.0
1km,6,2775,0.0
1km,6,3727.8412060301507,0.07142857142857142
1km,6,3012,0.0
1km,6,3739.8412060301507,0.07142857142857142
1km,6,4356.682412060301,0.13333333333333333
1km,6,3825.8412060301507,0.07142857142857142
1km,6,2970,0.0
1km,6,3393.8412060301507,0.07142857142857142
1km,6,4500.682412060301,0.13333333333333333
1km,6,3717.8412060301507,0.07142857142857142
1km,6,2978,0.0
1km,6,4498.682412060301,0.13333333333333333
1km,6,4593.682412060301,0.13333333333333333
1km,6,4758.682412060301,0.13333333333333333
1km,6,6822.206030150754,0.23529411764705882
1km,6,4503.682412060301,0.13333333333333333
1km,6,4419.682412060301,0.13333333333333333
1km,6,5219.523618090452,0.1875
1km,6,5048.523618090452,0.1875
1km,6,5125.523618090452,0.13333333333333333
1km,6,4223.682412060301,0.13333333333333333
1km,6,3535.8412060301507,0.07142857142857142
1km,6,3491.8412060301507,0.07142857142857142
1km,6,3502.8412060301507,0.07142857142857142
1km,6,2900,0.0
1km,6,6206.364824120603,0.1875
1km,6,2860,0.0
1km,6,4641.682412060301,0.13333333333333333
1km,6,3731.8412060301507,0.07142857142857142
1km,6,4275.682412060301,0.13333333333333333
1km,6,4434.682412060301,0.13333333333333333
1km,6,6772.206030150754,0.23529411764705882
1km,6,3808.8412060301507,0.07142857142857142
1km,6,3809.8412060301507,0.07142857142857142
1km,6,2871,0.0
1km,6,6070.364824120603,0.1875
1km,6,3551.8412060301507,0.07142857142857142
1km,6,4672.682412060301,0.13333333333333333
1km,6,4526.682412060301,0.13333333333333333
1km,6,7465.047236180904,0.23529411764705882
1km,6,5616.523618090452,0.1875
1km,6,2663,0.0
1km,6,3427.8412060301507,0.07142857142857142
1km,6,4734.682412060301,0.13333333333333333
1km,6,2841,0.0
1km,6,3785.8412060301507,0.07142857142857142
1km,6,4468.682412060301,0.13333333333333333
1km,6,3030,0.0
1km,6,2949,0.0
1km,6,5349.523618090452,0.1875
1km,6,3884.8412060301507,0.07142857142857142
1km,6,2996,0.0
1km,6,2922,0.0
1km,6,6856.206030150754,0.23529411764705882
1km,6,2897,0.0
1km,6,4671.682412060301,0.13333333333333333
1km,6,3671.8412060301507,0.07142857142857142
1km,6,3610.8412060301507,0.07142857142857142
1km,6,5345.523618090452,0.1875
1km,6,5545.523618090452,0.1875
1km,6,6865.206030150754,0.23529411764705882
1km,6,2578,0.0
1km,6,3719.8412060301507,0.07142857142857142
1km,6,2905,0.0
1km,6,2953,0.0
1km,6,6444.364824120603,0.23529411764705882
1km,6,5159.523618090452,0.13333333333333333
1km,6,5113.523618090452,0.1875
1km,6,2740,0.0
1km,6,3511.8412060301507,0.07142857142857142
1km,6,3163.8412060301507,0.07142857142857142
1km,6,6618.364824120603,0.23529411764705882
1km,6,4237.682412060301,0.13333333333333333
1km,6,4663.682412060301,0.13333333333333333
1km,6,4257.682412060301,0.13333333333333333
1km,6,3650.8412060301507,0.07142857142857142
1km,6,2934,0.0
1km,6,2703,0.0
1km,6,3714.8412060301507,0.07142857142857142
1km,6,9239.729648241206,0.3157894736842105
1km,6,2930,0.0
1km,6,2838,0.0
1km,6,5989.364824120603,0.1875
1km,6,5353.523618090452,0.1875
1km,6,3772.8412060301507,0.07142857142857142
1km,6,4194.841206030151,0.07142857142857142
1km,6,4662.682412060301,0.13333333333333333
1km,6,4064.6824120603014,0.13333333333333333
1km,6,5489.523618090452,0.1875
1km,6,4668.682412060301,0.13333333333333333
1km,6,4606.682412060301,0.13333333333333333
1km,6,2927,0.0
1km,6,2951,0.0
1km,6,3011,0.0
1km,6,4076.6824120603014,0.13333333333333333
1km,6,2772,0.0
1km,6,3031,0.0
1km,6,3756.8412060301507,0.07142857142857142
1km,6,4052.6824120603014,0.13333333333333333
1km,6,2914,0.0
1km,6,5471.523618090452,0.13333333333333333
1km,6,2920,0.0
1km,6,4735.682412060301,0.13333333333333333
1km,6,2924,0.0
1km,6,2807,0.0
1km,6,3428.8412060301507,0.07142857142857142
1km,6,2946,0.0
1km,6,4634.682412060301,0.13333333333333333
1km,6,5983.364824120603,0.1875
1km,6,4112.682412060301,0.13333333333333333
1km,6,4299.682412060301,0.13333333333333333
1km,6,5475.523618090452,0.1875
1km,6,3588.6824120603014,0.13333333333333333
1km,6,4805.682412060301,0.13333333333333333
1km,6,3814.8412060301507,0.07142857142857142
1km,6,3625.8412060301507,0.07142857142857142
1km,6,5392.523618090452,0.1875
1km,6,2906,0.0
1km,6,6103.364824120603,0.1875
1km,6,2859,0.0
1km,6,4617.682412060301,0.13333333333333333
1km,6,2774,0.0
1km,6,2876,0.0
1km,6,2874,0.0
1km,6,3892.8412060301507,0.07142857142857142
1km,6,3853.8412060301507,0.07142857142857142
1km,6,7879.047236180904,0.2777777777777778
1km,6,3717.8412060301507,0.07142857142857142
1km,6,2857,0.0
1km,6,6005.364824120603,0.1875
1km,6,2968,0.0
1km,6,2623.8412060301507,0.07142857142857142
1km,6,5943.364824120603,0.1875
1km,6,3781.8412060301507,0.07142857142857142
1km,6,4505.682412060301,0.13333333333333333
1km,6,4813.682412060301,0.13333333333333333
1km,6,3820.8412060301507,0.07142857142857142
1km,6,3742.8412060301507,0.07142857142857142
1km,6,5286.523618090452,0.1875
1km,6,4403.682412060301,0.13333333333333333
5km,6,4782.682412060301,0.13333333333333333
5km,6,6951.206030150754,0.2777777777777778
5km,6,11210.094472361809,0.4090909090909091
5km,6,6602.364824120603,0.23529411764705882
5km,6,4548.682412060301,0.13333333333333333
5km,6,7017.206030150754,0.23529411764705882
5km,6,5527.523618090452,0.1875
5km,6,5923.364824120603,0.23529411764705882
5km,6,6756.206030150754,0.23529411764705882
5km,6,12264.094472361809,0.38095238095238093
5km,6,12581.77688442211,0.38095238095238093
5km,6,5003.523618090452,0.1875
5km,6,9039.729648241206,0.2777777777777778
5km,6,4627.682412060301,0.13333333333333333
5km,6,6923.206030150754,0.23529411764705882
5km,6,11448.253266331658,0.38095238095238093
5km,6,4885.523618090452,0.1875
5km,6,8794.729648241206,0.2777777777777778
5km,6,8086.888442211055,0.23529411764705882
5km,6,8628.729648241206,0.35
5km,6,6715.206030150754,0.23529411764705882
5km,6,3843.8412060301507,0.07142857142857142
5km,6,6908.206030150754,0.23529411764705882
5km,6,3699.8412060301507,0.07142857142857142
5km,6,5619.523618090452,0.1875
5km,6,9485.570854271356,0.3157894736842105
5km,6,4691.682412060301,0.13333333333333333
5km,6,13107.93567839196,0.35
5km,6,6067.364824120603,0.23529411764705882
5km,6,4902.682412060301,0.13333333333333333
5km,6,11564.094472361809,0.35
5km,6,8548.888442211055,0.3157894736842105
5km,6,6060.364824120603,0.1875
5km,6,7295.047236180904,0.3157894736842105
5km,6,10549.570854271356,0.35
5km,6,9476.570854271356,0.35
5km,6,7848.047236180904,0.2777777777777778
5km,6,10530.412060301507,0.3157894736842105
5km,6,3446.8412060301507,0.07142857142857142
5km,6,6872.206030150754,0.23529411764705882
5km,6,15430.459296482411,0.48
5km,6,3024,0.0
5km,6,9891.729648241206,0.35
5km,6,6249.364824120603,0.23529411764705882
5km,6,11170.094472361809,0.43478260869565216
5km,6,11242.253266331658,0.35
5km,6,10997.412060301507,0.38095238095238093
5km,6,7142.206030150754,0.2777777777777778
5km,6,5994.364824120603,0.1875
5km,6,14417.459296482411,0.4583333333333333
5km,6,8605.888442211055,0.2777777777777778
5km,6,6442.206030150754,0.23529411764705882
5km,6,13965.61809045226,0.4090909090909091
5km,6,8623.888442211055,0.3157894736842105
5km,6,4711.682412060301,0.13333333333333333
5km,6,9565.570854271356,0.3157894736842105
5km,6,8278.888442211055,0.35
5km,6,11257.094472361809,0.38095238095238093
5km,6,9357.729648241206,0.3157894736842105
5km,6,6290.206030150754,0.2777777777777778
5km,6,9127.729648241206,0.3157894736842105
5km,6,7583.047236180904,0.2777777777777778
5km,6,5347.523618090452,0.1875
5km,6,3796.8412060301507,0.07142857142857142
5km,6,8347.888442211055,0.23529411764705882
5km,6,6572.364824120603,0.23529411764705882
5km,6,6374.206030150754,0.2777777777777778
5km,6,6753.206030150754,0.2777777777777778
5km,6,4410.682412060301,0.13333333333333333
5km,6,7061.206030150754,0.2777777777777778
5km,6,4715.682412060301,0.13333333333333333
5km,6,9690.570854271356,0.3157894736842105
5km,6,5908.364824120603,0.23529411764705882
5km,6,8812.888442211055,0.3157894736842105
5km,6,10972.253266331658,0.38095238095238093
5km,6,8419.888442211055,0.3157894736842105
5km,6,10514.253266331658,0.2777777777777778
5km,6,6004.364824120603,0.1875
5km,6,6389.364824120603,0.23529411764705882
5km,6,17872.665326633163,0.4090909090909091
5km,6,3283.8412060301507,0.07142857142857142
